"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","104851","","","","0"
"2020-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","101214","","","","0"
"2020-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","98221","","","","0"
"2020-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","92679","","","","0"
"2020-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","20917","","","","0"
"2020-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","35690","","","","0"
"2020-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","71294","","","","0"
"2020-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","79013","","","","0"
"2020-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","80924","","","","0"
"2020-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","81093","","","","0"
"2020-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","84789","","","","0"
"2020-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","66248","","","","0"
"2020-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","49413","","","","0"
"2021-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","72461","","","","0"
"2021-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","73838","","","","0"
"2021-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","83127","","","","0"
"2021-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","60037","","","","0"
"2021-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","48697","","","","0"
"2021-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","58491","","","","0"
"2021-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","41264","","","","0"
"2021-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","53587","","","","0"
"2021-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","43828","","","","0"
"2021-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","44388","","","","0"
"2021-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","63056","","","","0"
"2021-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","39693","","","","0"
"2022-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","56732","","","","0"
"2022-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","55288","","","","0"
"2022-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","63984","","","","0"
"2022-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","69064","","","","0"
"2022-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","68192","","","","0"
"2022-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","71157","","","","0"
"2022-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","57281","","","","0"
"2022-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","67793","","","","0"
"2022-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","65012","","","","0"
"2022-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","72311","","","","0"
"2022-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","47483","","","","0"
"2022-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","58119","","","","0"
"2023-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","87071","","","","0"
"2023-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","76659","","","","0"
"2023-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","90691","","","","0"
"2023-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","87992","","","","0"
"2023-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","80029","","","","0"
"2023-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","83453","","","","0"
