"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","0","","","","0"
"2023-03","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","78","","","","0"
"2023-04","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","17","","","","0"
"2023-05","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","0","","","","0"
"2023-06","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","28","","","","0"
"2023-07","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","54","","","","0"
"2023-08","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","2","","","","0"
"2023-09","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","102","","","","0"
"2023-10","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","28","","","","0"
"2023-11","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","329","","","","0"
"2023-12","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","11","","","","0"
"2024-01","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","12","","","","0"
"2024-02","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","170","","","","0"
"2024-03","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","136","","","","0"
"2024-04","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","37","","","","0"
"2024-05","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","8","","","","0"
"2024-06","Yukon","2021A000260","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567091836","12.1.10.2","50","","","","0"
