"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2731","","","","0"
"2020-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4280","","","","0"
"2020-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","1520","","","","0"
"2020-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2836","","","","0"
"2020-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3926","","","","0"
"2020-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2777","","","","0"
"2020-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2799","","","","0"
"2020-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2391","","","","0"
"2020-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3219","","","","0"
"2020-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2799","","","","0"
"2020-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2659","","","","0"
