"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-11","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6250817","","","","0"
"2022-12","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4927594","","","","0"
"2023-01","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5088855","","","","0"
"2023-02","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4973339","","","","0"
"2023-03","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6192944","","","","0"
"2023-04","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5736089","","","","0"
"2023-05","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6483779","","","","0"
"2023-06","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6560928","","","","0"
"2023-07","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5781465","","","","0"
"2023-08","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6821808","","","","0"
"2023-09","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6672376","","","","0"
"2023-10","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6162003","","","","0"
"2023-11","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5690685","","","","0"
"2023-12","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4661028","","","","0"
"2024-01","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4637676","","","","0"
"2024-02","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5373893","","","","0"
"2024-03","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6238749","","","","0"
"2024-04","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6635861","","","","0"
"2024-05","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6269909","","","","0"
