"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-02","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","161059","","","","0"
"2024-03","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","171762","","","","0"
"2024-04","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","182044","","","","0"
"2024-05","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","201934","","","","0"
"2024-06","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","180904","","","","0"
"2024-07","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","149516","","","","0"
"2024-08","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","140040","","","","0"
"2024-09","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","146700","","","","0"
"2024-10","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","150150","","","","0"
"2024-11","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","149966","","","","0"
"2024-12","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","154867","","","","0"
"2025-01","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","146146","","","","0"
"2025-02","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","148048","","","","0"
"2018-01","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","8443","","","","0"
"2018-02","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","8300","","","","0"
"2018-03","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","7526","","","","0"
"2018-04","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","6411","","","","0"
"2018-05","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","7505","","","","0"
"2018-06","Saskatchewan","2021A000247","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089951","9.2.10.2","6783","","","","0"
