"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-09","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","30260","","","","0"
"2021-10","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","27236","","","","0"
"2021-11","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","27613","","","","0"
"2021-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","23280","","","","0"
"2022-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","23067","","","","0"
"2022-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","23938","","","","0"
"2022-03","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","23918","","","","0"
"2022-04","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","22267","","","","0"
"2022-05","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","29734","","","","0"
"2022-06","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","26680","","","","0"
"2022-07","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","27591","","","","0"
"2022-08","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","31677","","","","0"
"2022-09","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","34534","","","","0"
"2022-10","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","44850","","","","0"
"2022-11","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","41499","","","","0"
"2022-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","36814","","","","0"
"2023-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","36427","","","","0"
"2023-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","33751","","","","0"
"2023-03","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","37293","","","","0"
"2023-04","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","41833","","","","0"
"2023-05","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","37575","","","","0"
"2023-06","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","55955","","","","0"
"2023-07","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","35752","","","","0"
"2023-08","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","45304","","","","0"
"2023-09","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","45593","","","","0"
"2023-10","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","53106","","","","0"
"2023-11","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","48094","","","","0"
"2023-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","43099","","","","0"
"2024-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","40071","","","","0"
"2024-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","45766","","","","0"
"2024-03","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","46869","","","","0"
"2024-04","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","56332","","","","0"
"2024-05","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","51895","","","","0"
"2024-06","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","46461","","","","0"
"2024-07","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","42510","","","","0"
"2024-08","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","43256","","","","0"
"2024-09","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","42239","","","","0"
"2024-10","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","49901","","","","0"
"2024-11","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","46995","","","","0"
"2024-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","46264","","","","0"
"2025-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","62395","","","","0"
"2025-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","46736","","","","0"


